#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
  137000    1.0604356    13.401719    14.462155   -5.1271484     -4.63301    18.501642  0.027225774  -0.23449459   0.70704544    20.288174     8350.815 
  138000     1.078121    13.407302    14.485423   -5.1053066   -4.6072894    18.488223  0.024385769 -0.056401629   0.71883718    20.310384    8378.2712 
  139000    1.0286517     13.43994    14.468591   -5.0813959   -4.5967261     18.49408  0.027255936 -0.039162663   0.68585352    20.328925    8401.2376 
  140000    1.0306276    13.412529    14.443157   -5.1084537   -4.6180992    18.495988   0.02499432 -0.044035508   0.68717093    20.313101    8381.6343 
  141000    1.0429237     13.43871    14.481634   -5.0866926   -4.5955567    18.500959  0.024444188  -0.16218271   0.69536936    20.334302    8407.9056 
  142000    1.0457617     13.43052    14.476282   -5.0850859   -4.5989285    18.488955  0.026650981  -0.11437369   0.69726165    20.316773    8386.1802 
  143000    1.0413971    13.431022    14.472419   -5.0873041   -4.5999471    18.493661  0.024664853 -0.043462326   0.69435154    20.314296    8383.1135 
  144000    1.0534487    13.453604    14.507052    -5.073301   -4.5862838    18.498547  0.028358209  -0.17369678   0.70238694    20.326708    8398.4885 
  145000    1.0479772    13.438067    14.486044   -5.0861871   -4.5982197    18.498847    0.0254072    0.0854718   0.69873883    20.321974    8392.6223 
  146000    1.0570039    13.428748    14.485752   -5.0968569   -4.6087647    18.499495  0.026109926  0.065270759   0.70475739    20.309647    8377.3586 
  147000    1.0334899    13.422224    14.455714   -5.1017628   -4.6085243    18.498972   0.02501476   0.16621859   0.68907943    20.299727    8365.0899 
  148000     1.028697    13.404385    14.433082   -5.1148045   -4.6173277    18.494993  0.024196279  0.056009268   0.68588374    20.291828    8355.3283 
  149000    1.0522012    13.425487    14.477688   -5.0902531   -4.5998578    18.491031  0.024709459 -0.036702738   0.70155517     20.31536    8384.4301 
  150000    1.0391964    13.444815    14.484011   -5.0780963   -4.5908261    18.497192   0.02571924 -0.093395835    0.6928842    20.339152    8413.9228 
  151000    1.0542493    13.437574    14.491824   -5.0856824   -4.5956872    18.498435  0.024821765 -0.061982481   0.70292074    20.335668    8409.5993 
  152000    1.0402281    13.420159    14.460387    -5.099546   -4.6060584    18.493509  0.026195558 -0.0042010957    0.6935721    20.309323    8376.9576 
  153000    1.0560069    13.420079    14.476086   -5.1067234   -4.6146005    18.501043  0.025759974 -0.041003559   0.70409262    20.313323    8381.9084 
  154000    1.0567792    13.440585    14.497364   -5.0882389   -4.5969811    18.501365  0.027459074 -0.0059382516   0.70460755    20.316371    8385.6817 
  155000    1.0452402    13.425235    14.470475   -5.0893129   -4.5992543    18.489037  0.025510694  -0.15578431    0.6969139    20.317684    8387.3081 
  156000    1.0466175    13.408888    14.455506   -5.1065479   -4.6162586    18.488398  0.027038163 0.0090306517   0.69783225    20.300205      8365.68 
  157000    1.0340433    13.409816    14.443859   -5.1081042   -4.6154486    18.491416  0.026504397 -0.031003703   0.68944836    20.299611    8364.9459 
  158000    1.0692679    13.402059    14.471327    -5.099781   -4.6105508    18.480013  0.021827298  0.032450947   0.71293439    20.307458    8374.6508 
  159000     1.061502    13.426984    14.488486   -5.0933711   -4.5983296    18.495146  0.025209042   0.24802337   0.70775646    20.299118    8364.3362 
  160000    1.0404192    13.415787    14.456206   -5.0997122     -4.60883    18.491084   0.02441493   0.16315175    0.6936995    20.296277    8360.8255 
  161000    1.0591471     13.41932    14.478467   -5.1007441   -4.6075473    18.497576  0.022488599  -0.19611678   0.70618636    20.312533    8380.9312 
  162000    1.0408821    13.433285    14.474167   -5.0915535   -4.5976061     18.50038  0.024458188  -0.12673979   0.69400818    20.336693    8410.8713 
  163000    1.0447697     13.42684     14.47161    -5.094268   -4.6015828    18.494974  0.026134931  -0.23233317   0.69660021    20.321286    8391.7698 
  164000    1.0615288    13.392807    14.454336   -5.1191744   -4.6210717    18.486896  0.025084998 -0.040855616   0.70777436    20.293866    8357.8454 
  165000    1.0549373    13.429808    14.484745   -5.0905073   -4.5992264    18.497577  0.022738008 -0.0084927106   0.70337943    20.307255    8374.3995 
  166000    1.0527857    13.432248    14.485034   -5.0896766    -4.593469    18.497647  0.024278298    -0.137762    0.7019449    20.323673    8394.7272 
  167000     1.043139    13.406772    14.449911   -5.1134135   -4.6224671    18.495018  0.025167864  0.039185943   0.69551291    20.295458    8359.8129 
  168000    1.0524951    13.406719    14.459214   -5.1045455   -4.6168055     18.48654  0.024724235 -0.073438331   0.70175111       20.302    8367.8999 
  169000    1.0490806    13.425931    14.475011   -5.0968164    -4.605389    18.496906  0.025841126 -0.098354154    0.6994745    20.320654    8390.9866 
  170000     1.050934    13.428436     14.47937   -5.0883409   -4.5965172    18.490431  0.026345988  -0.18033753   0.70071023    20.325449     8396.928 
  171000    1.0486493     13.42363    14.472279   -5.0913578   -4.6001407    18.490664  0.024323308  -0.14771966   0.69918694    20.324165    8395.3365 
  172000     1.051446    13.427034     14.47848    -5.100438   -4.6094159    18.502756  0.024715999  0.043894201   0.70105161    20.307309    8374.4656 
  173000     1.044275    13.413735     14.45801   -5.1079735   -4.6130627    18.497428  0.024280914   0.24012652   0.69627036    20.282088    8343.3021 
  174000    1.0495079    13.399252     14.44876   -5.1201782   -4.6239237    18.493367  0.026062834  0.092429721   0.69975938    20.281863    8343.0242 
  175000    1.0462148    13.439319    14.485534   -5.0847562   -4.5944346    18.498478  0.025597473   0.09270054   0.69756375    20.322219    8392.9264 
  176000    1.0390814    13.450616    14.489697   -5.0728834   -4.5825547    18.497655  0.025843518  0.098073147   0.69280751     20.32509    8396.4836 
  177000    1.0595824    13.430136    14.489719   -5.0976829   -4.6061311    18.502762  0.025057628 -0.052855197   0.70647657    20.309837    8377.5946 
  178000    1.0601701     13.42093      14.4811   -5.1012547   -4.6092659    18.496315  0.025870164    0.1529754   0.70686844    20.299624    8364.9618 
  179000     1.040644    13.426669    14.467313   -5.0918507   -4.6003774     18.49217  0.026349094 -0.078637301   0.69384943    20.308994    8376.5514 
